49,9,54,89,94
49,9,55,88,91
49,9,56,88,82
49,9,56,93,80
50,9,56,94,83
49,9,55,96,84
49,9,54,91,85
49,9,56,90,89
50,9,56,92,89
50,9,56,95,91
50,9,56,91,91
50,9,56,92,90
49,9,56,92,87
50,9,55,92,92
50,9,55,92,89
50,9,56,92,91
50,9,56,92,86
50,10,55,90,89
50,10,56,90,91
50,10,55,92,92
50,10,55,88,89
50,11,55,89,90
50,11,55,91,91
50,11,55,91,89
49,12,56,88,89
49,12,56,90,88
49,13,55,91,88
49,14,56,89,88
49,15,56,91,89
49,16,56,90,92
49,17,55,90,90
49,18,55,91,91
50,19,56,90,91
50,20,56,91,94
50,21,56,91,91
49,24,56,87,87
49,28,56,86,89
49,29,56,88,91
49,29,56,89,93
49,29,55,90,92
50,33,55,89,90
50,37,55,89,90
49,38,55,87,90
49,40,54,88,90
49,44,54,94,89
49,44,54,93,23
49,44,53,95,-99
49,41,54,94,-103
49,36,54,97,-93
49,29,54,100,-95
49,24,54,101,-97
49,18,55,104,-97
49,15,54,106,-98
49,12,54,102,-99
49,11,55,98,-99
49,10,55,98,-99
48,10,55,97,-99
49,9,55,98,-96
49,9,55,96,-83
49,9,55,91,0
49,9,55,89,83
49,9,55,84,108
49,9,55,78,97
49,9,55,84,84
49,9,55,98,78
49,10,55,99,76
49,9,55,97,81
49,8,56,98,86
49,10,56,93,87
49,10,56,93,85
49,9,56,94,86
49,9,55,90,90
49,9,55,92,89
49,9,56,91,95
49,9,55,90,92
